name,vote_count,vote_average,revenue
Maiden Voyage Pictures,1471.0,6.3,40423945.0
Scythia Films,1471.0,6.3,40423945.0
Very Special Projects,1471.0,6.3,40423945.0
RT Features,1471.0,6.3,40423945.0
Code Red Productions,1471.0,6.3,40423945.0
Section Eight Productions,352.25,6.5249999999999995,40291665.25
Syndicate Films International,329.0,6.35,40290681.0
Indian Paintbrush,1159.888888888889,6.7555555555555555,40247001.0
Munich Film Partners & Company (MFP) GHS Productions,126.0,6.3,40222729.0
Nides/McCormick Productions,126.0,6.3,40222729.0
GHS Productions KG,126.0,6.3,40222729.0
Atlantic Television,775.0,6.1,40203020.0
Sony Pictures Classics,359.75,6.7125,40097098.75
AI-Film,478.0,4.8,40055439.0
Phantom Four Films,478.0,4.8,40055439.0
Icelandic Film,392.0,7.7,40031879.0
Yleisradio (YLE),392.0,7.7,40031879.0
Liberator Productions,392.0,7.7,40031879.0
Pain Unlimited GmbH Filmproduktion,392.0,7.7,40031879.0
Angel films,392.0,7.7,40031879.0
Filmek A/S,392.0,7.7,40031879.0
Lantia Cinema & Audiovisivi,392.0,7.7,40031879.0
Zentropa Entertainments,392.0,7.7,40031879.0
Memfis Film,392.0,7.7,40031879.0
Danmarks Radio (DR),392.0,7.7,40031879.0
Vrijzinnig Protestantse Radio Omroep (VPRO),392.0,7.7,40031879.0
Westdeutscher Rundfunk (WDR),392.0,7.7,40031879.0
Cinematograph A/S,392.0,7.7,40031879.0
Arte,392.0,7.7,40031879.0
What Else? B.V,392.0,7.7,40031879.0
TV 1000,392.0,7.7,40031879.0
Trust Film Svenska,392.0,7.7,40031879.0
SVT Drama,392.0,7.7,40031879.0
Blind Spot Pictures Oy,392.0,7.7,40031879.0
40 Acres & A Mule Filmworks,525.8333333333334,6.55,39952534.0
I Remember Productions,4168.0,8.1,39723096.0
Sony Pictures,266.75,5.9624999999999995,39644883.5
Envision Entertainment,637.5,6.0249999999999995,39590154.5
Informant Media,279.0,6.8,39462438.0
Butcher's Run Films,279.0,6.8,39462438.0
Affirm Films,185.0,6.3500000000000005,39444306.375
Silver Lion Films,149.0,4.7,39438674.0
Vision View Entertainment,149.0,4.7,39438674.0
Bungalow Productions,149.0,4.7,39438674.0
Trancas International Films,273.0,5.1,39421467.0
Solipsist Film,1314.0,6.3,39407616.0
Residaco,1314.0,6.3,39407616.0
Furry Vengeance Productions,150.0,4.6,39340177.0
Crest Animation Productions,125.0,5.3,39300000.0
Crescendo Productions,490.0,6.85,39184032.5
Dark Lot Entertainment,323.0,4.7,39031337.0
Continental Entertainment Group (CEG),323.0,4.7,39031337.0
Stratus Film Co.,273.5,6.45,39029254.0
Dirty Hands Productions,497.0,7.3,38955598.0
Wicker Man Productions,355.0,4.0,38755073.0
Focus Films,665.0,6.0,38720434.333333336
Ozla Pictures,150.0,5.3,38610009.0
Canal+ Droits Audiovisuels,102.0,4.4,38574362.0
Wildwood Enterprises,221.5,6.075,38536296.5
Cliffjack Motion Pictures,401.0,5.8,38502340.0
HBO Films,348.3333333333333,6.3999999999999995,38178424.333333336
1984 Private Defense Contractors,853.0,6.1,38123892.8
Odyssey,108.0,4.6,38085778.0
Gaumont Columbia Tristar Films,153.0,6.1,38058335.0
Industrial Development Corporation of South Africa,805.0,7.5,38000000.0
Mikado Film,805.0,7.5,38000000.0
Sixth Sense Productions,805.0,7.5,38000000.0
Larger Than Life Productions,349.5,6.199999999999999,37956547.5
Inferno Entertainment,751.0,5.8,37930465.0
VIP 2 Medienfonds,622.5,6.449999999999999,37913165.0
VIP 3 Medienfonds,622.5,6.449999999999999,37913165.0
TDJ Enterprises / New Dimensions Entertainment,57.0,6.0,37710610.0
Our Stories Films,57.0,6.0,37710610.0
Chapter One Films,339.5,4.8,37504510.5
Nigel Productions,246.0,5.1,37384046.0
Hoytyboy Pictures,246.0,5.1,37384046.0
C.O.R.E. Feature Animation,246.0,5.1,37384046.0
Ecosse Films,325.0,6.9,37311672.0
Bueprint Pictures,325.0,6.9,37311672.0
2 Entertain,325.0,6.9,37311672.0
KrautPack Entertainment,1285.0,7.0,37279439.0
Alliance Films,695.5,5.9125,37076680.125
WWE Studios,495.875,5.824999999999999,37075714.125
Antena 3 Films,544.3333333333334,6.3999999999999995,37053275.333333336
Triple Threat Talent,161.0,5.9,37036004.0
Artists Production Group (APG),219.0,5.050000000000001,37025125.0
Necropia,347.0,5.4,36993168.0
Cinema Vehicle Services,640.0,5.65,36984668.5
Malavita,1052.0,6.1,36894225.0
Current Entertainment,636.8571428571429,6.257142857142858,36888543.571428575
Pacific Film and Television Commission,405.5,5.5,36791036.0
Edward R. Pressman Film,635.6,6.0,36783588.2
Fox Animation Studios,320.0,6.3,36754634.0
Medusa Film,349.5,4.85,36649914.0
Terra Firma Films,223.0,5.4,36620508.0
New Wave Entertainment,223.0,5.4,36620508.0
Superfinger Entertainment,223.0,5.4,36620508.0
JLT Productions,68.0,6.1,36609995.0
PeaPie Films,974.0,6.3,36606743.0
This Is That Productions,1074.6666666666667,6.55,36258828.333333336
Playtone Productions,369.0,5.7,36160375.0
Camp / Thompson Pictures,188.0,5.6,36133014.0
Traveling Film Productions,188.0,5.6,36133014.0
Close Call Films,333.0,5.8,36098382.0
Nora Ephron Productions,42.0,5.0,36037909.0
Dillywood,1183.0,6.0,35931410.0
Five Star Institute,1183.0,6.0,35931410.0
Revolt Films,876.5,7.0,35831680.5
Seven Arts Pictures,165.0,6.4,35708462.5
HandMade Films,2668.0,7.0,35692920.0
TiMe Film- und TV-Produktions GmbH,467.0,7.3,35564473.0
Iconolatry Productions Inc.,467.0,7.3,35564473.0
United Broadcasting Inc.,467.0,7.3,35564473.0
Salter Street Films International,467.0,7.3,35564473.0
Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG,467.0,7.3,35564473.0
Dog Eat Dog Films,467.0,7.3,35564473.0
Verisimilitude,1689.0,6.8,35485608.0
LB Productions,300.0,6.1,35485056.0
Parlay Films,300.0,6.1,35485056.0
Alvernia Studios,300.0,6.1,35485056.0
Green Room Films,300.0,6.1,35485056.0
Jaffe / Braunstein Enterprise,305.0,6.0,35424826.0
Via Rosa Productions,200.0,5.8,35402320.0
UGC DA International,200.0,5.8,35402320.0
Liaison Films,318.0,6.0,35294470.0
Gaumont,405.75,6.199999999999999,35191834.75
National Geographic Society,273.0,6.1,35168966.0
KC Medien AG,89.0,3.9,35134820.0
Capella International,89.0,3.9,35134820.0
Cranium Films,160.0,5.7,35007180.0
Hydraulx,497.5,5.9,34960175.0
SITE Productions,341.0,6.2,34854990.0
Willie's Movies,341.0,6.2,34854990.0
Union Investment Partners,341.0,6.2,34854990.0
Open Road Films (II),364.0,5.05,34791479.5
Tiara Blu Films,171.0,6.6,34742066.0
View Askew Productions,491.25,6.299999999999999,34720007.5
Artist International Management,512.0,6.5,34705850.0
Artist International,512.0,6.5,34705850.0
Saint Aire Production,512.0,6.5,34705850.0
Alabama Production Group,77.0,6.8,34522221.0
Forrest Films,71.0,5.0,34411240.0
Spectacle Entertainment Group,321.5,5.475,34321185.0
Amasia Entertainment,835.0,6.449999999999999,34303536.0
Brightlight Pictures,245.0,4.24,34228673.0
Palomar Pictures (II),414.75,6.15,34093387.75
OddLot Entertainment,1191.0,6.300000000000001,34003928.0
Sherwood Pictures,88.5,6.9,33989269.0
Intrepid Pictures,425.5,5.6000000000000005,33814726.5
Wind Dancer Films,159.0,6.9,33771174.0
Allied Filmmakers,278.55555555555554,6.5777777777777775,33729985.222222224
Night Chronicles,836.0,5.8,33583175.0
Mars Production Pty. Ltd.,271.0,5.4,33463969.0
Carmel Entertainment,100.0,7.0,33456317.0
Ghoulardi Film Company,923.75,7.075,33394436.5
Yari Film Group,317.3333333333333,6.516666666666667,33338198.166666668
Morgan Creek Productions,238.7058823529412,5.488235294117647,33192719.0
Neo Art & Logic,150.0,4.6,33000337.0
Wes Craven Films,150.0,4.6,33000337.0
Bold Films,1895.5,6.625,32987189.25
Le Tax Shelter du Gouvernement Fédéral de Belgique,953.5,6.6,32970362.0
Magnet Productions,649.0,7.3,32801173.0
Film Afrika,449.0,6.2,32721635.0
Irish Dreamtime,645.0,6.0,32556119.0
SPD Films,645.0,6.0,32556119.0
Upload Films,1113.0,7.0,32553215.5
Shelter Productions,951.0,6.550000000000001,32521520.0
Cohen/Pearl Productions,241.0,5.9,32483410.0
Witness Protection Films,816.0,4.5,32438988.0
Artina Films,1145.0,6.65,32369017.0
Endgame Entertainment,907.4285714285714,6.3999999999999995,32056061.64285714
Frontier Pictures,380.0,6.0,32005248.0
Manifest Film Company,110.0,5.85,31945470.0
Intellectual Properties Worldwide,326.0,5.333333333333333,31907493.666666668
Iconoclast,1580.0,5.0,31724284.0
Division Films,1580.0,5.0,31724284.0
MJZ,1580.0,5.0,31724284.0
O' Salvation,1580.0,5.0,31724284.0
Pop Films,1580.0,5.0,31724284.0
Darkwoods Productions,580.0,6.766666666666667,31696815.333333332
VIP Medienfonds 4,855.0,6.75,31671282.0
"Tyler Perry Company, The",19.0,6.6,31609243.0
Myriad Pictures,219.5,4.8,31578806.5
Amusement Park Films,545.0,6.5,31554855.0
Inferno Distribution,878.75,6.325,31503115.75
The Ink Factory,351.5,6.2,31242919.5
Native Pictures Productions,230.0,6.4,31155435.0
O'Connor Brothers,243.0,6.3,31148328.0
Ultravi Productions,468.0,4.8,31070211.0
Brookwell-McNamara Entertainment,288.0,6.45,30978252.0
Bona Film Group,158.0,5.9,30930984.0
studio 8,158.0,5.9,30930984.0
TriStar Productions,158.0,5.9,30930984.0
Winkler Films,300.5,5.800000000000001,30706828.0
Black Sky Entertainment,332.0,5.5,30553394.0
Cabin Pictures,332.0,5.5,30553394.0
Tonic Films,332.0,5.5,30553394.0
Down Home Entertainment,332.0,5.5,30553394.0
Deer Path Films,332.0,5.5,30553394.0
Sarah Green Film,336.0,6.4,30536013.0
The Virginia Company LLC,336.0,6.4,30536013.0
Sunflower Productions,336.0,6.4,30536013.0
Route One Films,352.5,6.15,30513518.5
PalmStar Media,696.1666666666666,6.383333333333333,30492761.0
Daybreak,844.0,6.3,30411183.0
Marshall Production,153.0,6.9,30226144.0
Blue Productions,114.0,4.7,30114487.0
WT2 Productions,2479.0,7.5,30039392.0
Inside Track 2,2479.0,7.5,30039392.0
De Wolfe Music,2479.0,7.5,30039392.0
Art Linson Productions,915.75,6.25,30038119.5
Exodus Film Group,154.0,5.6,30000000.0
Exodus Productions,154.0,5.6,30000000.0
Ram Bergman Productions,2071.0,6.233333333333333,29973674.666666668
Corner Store Entertainment,305.0,6.35,29900779.5
Jaffilms Inc.,164.0,6.5,29882645.0
Belhaven Limited,164.0,6.5,29882645.0
Panay Films,259.5,5.6,29850000.0
Provident Films,83.2,6.5,29811876.4
Overture Films,442.75,6.5,29701740.25
Angel Eyes Productions,91.0,5.5,29700000.0
AE Two Film Productions,91.0,5.5,29700000.0
Samuels Media,265.0,6.6,29541790.0
Thunder Road Productions,296.0,6.2,29536299.0
Fuqua Films,296.0,6.2,29536299.0
Langley Productions,296.0,6.2,29536299.0
Ixtlan Productions,144.0,6.0,29506464.0
Global Entertainment Group,144.0,6.0,29506464.0
Emperor Motion Pictures,144.0,6.0,29506464.0
Clyde Is Hungry Films,221.0,6.6,29400000.0
Pledge Productions,221.0,6.6,29400000.0
New Deal Productions,57.0,7.3,29381649.0
Fade to Black Productions,1990.0,7.2,29252978.0
Surefire Entertainment Capital,600.0,5.6,29200000.0
Waypoint Entertainment,1090.3333333333333,6.433333333333334,29166084.333333332
Ascendant Pictures,1022.0,6.833333333333333,29156819.666666668
Clear Blue Sky Productions,145.0,6.9,29027914.0
Edmonds Entertainment Group (EEG),99.0,5.2,29010817.0
Epidemic Pictures,99.0,5.2,29010817.0
Case 39 Productions,580.0,6.1,29000000.0
Alloy Entertainment,372.0,6.15,28904498.5
IFC Films,1078.5,7.2,28849684.5
Media Cooperation One,652.0,6.0,28650575.0
DCP Wrong Turn Productions,652.0,6.0,28650575.0
Stan Winston Studio,652.0,6.0,28650575.0
Kathbur Pictures,520.0,6.6,28575078.0
Automatik Entertainment,694.1428571428571,5.8999999999999995,28270212.0
Merlin Films,97.0,6.2,28008462.0
GreeneStreet Films,553.0,6.233333333333333,27853308.333333332
Arcade Pictures,279.3333333333333,5.466666666666666,27785285.333333332
Havana Nights LLC,154.0,6.0,27685016.0
Bridget Johnson Films,189.0,5.9,27645491.0
Skate Away Productions,189.0,5.9,27645491.0
Milkshake Films,244.0,6.6,27610873.0
Hargitay & Hargitay Pictures in Motion,244.0,6.6,27610873.0
The Canton Company,169.66666666666666,5.233333333333333,27525654.0
Benderspink,732.0,5.3,27437881.0
Carousel Productions,732.0,5.3,27437881.0
IM Global,630.8125,5.925,27326203.6875
AR Films,978.0,5.8,27207888.5
Aldamisa Entertainment,978.0,5.8,27207888.5
Merced Media Partners,1099.0,6.0,27139524.0
The Bridge Finance Company,1099.0,6.0,27139524.0
Toledo Productions,426.0,5.9,27122040.0
Capitol Films,581.0,6.933333333333334,27107148.0
Solaris Film,770.0,7.0,27102721.5
Q&Q Medien GmbH,56.0,5.2,27053815.0
Crystal Sky Worldwide,56.0,5.2,27053815.0
MDP Worldwide,56.0,5.2,27053815.0
D'Artagnan Productions Limited,56.0,5.2,27053815.0
Grosvenor Park Media Ltd.,526.6,5.5,26856573.6
Limbo Productions,148.0,6.0,26810113.0
Macari/Edelstein,148.0,6.0,26810113.0
Sonet Film AB,148.0,6.0,26810113.0
Large's Ark Productions,631.0,7.1,26781723.0
Franchise Pictures,174.66666666666666,5.213333333333335,26724302.866666667
Scottish Screen,843.0,6.7,26704110.5
Da Vinci Media Ventures,674.0,5.633333333333333,26630503.666666668
The Ladd Company,599.5,6.95,26618991.5
Talisman Productions,389.0,5.0,26501323.0
Fierce Entertainment,368.0,5.9,26404220.5
Prescience,699.0,7.1,26350457.5
MICA Entertainment,838.5,6.199999999999999,26302292.5
Exclusive Media Group,591.1666666666666,6.091666666666666,26281380.333333332
Silver Reel,1191.0,5.8,26206493.5
Nine Yards Two Productions,282.0,5.5,26155781.0
Echo Films,485.0,6.050000000000001,26095444.0
Bekmambetov Projects Ltd.,359.0,5.0,25562924.0
Pandemonium Productions,275.0,5.3,25473093.0
Post No Bills Films,275.0,5.3,25473093.0
Voltage Pictures,1366.5,6.4750000000000005,25402084.0
ASIG Productions,166.0,5.7,25312387.0
Film i Väst,639.0,6.65,25184633.0
Four by Two Films,794.0,5.7,25182929.0
Hedge Fund Film Partners,668.0,5.95,25127285.0
Rodriguez International Pictures,1359.0,6.7,25037897.0
Linsefilm,359.0,6.9,25005257.0
Michael Cerenzie Productions,359.0,6.9,25005257.0
Funky Buddha Productions,359.0,6.9,25005257.0
Unity Productions,359.0,6.9,25005257.0
David Kirschner Productions,329.0,6.65,24932541.0
Half Circle,386.0,6.0,24902723.0
David Ladd Films,165.5,5.6,24859603.5
Room 9 Entertainment,670.0,7.1,24793509.0
Level 1 Entertainment,207.0,6.2,24748670.0
Akil Production Company,36.0,5.8,24637469.0
Grand Army Entertainment,956.0,6.800000000000001,24393253.0
France 2 Cinéma,436.6666666666667,6.466666666666666,24169073.666666668
A Hot Dog,402.0,5.3,24159934.0
Industry Entertainment,209.16666666666666,6.033333333333334,24145958.833333332
EFTI,656.0,6.7,24145613.0
Copag V,1356.0,7.0,24127895.0
Entertainment Manufacturing Company,1356.0,7.0,24127895.0
Marty Katz Productions,143.33333333333334,6.2,24072705.666666668
Speedie Distribution,855.0,7.0,23964782.0
Samuelson Productions,219.0,5.1,23937870.0
Kingsgate Films,1068.5,6.7,23933843.0
Snoot Entertainment,625.5,5.7,23770077.5
SharpSword Films,754.0,7.0,23737523.0
Emmett Furla Oasis Films (EFO Films),754.0,7.0,23737523.0
Cappa Defina Productions,754.0,7.0,23737523.0
Biscayne Pictures,189.5,5.55,23643242.0
Sierra / Affinity,2036.5,6.85,23635778.0
Pure Flix Productions,73.0,5.6,23507567.0
Vanguard Films,210.0,5.05,23435048.0
Oops Doughnuts Productions,453.0,6.1,23433007.0
Mundy Lane Entertainment,140.0,6.7,23367586.0
Beverly Detroit,352.0,6.3999999999999995,23201621.0
Foresight Unlimited,339.85714285714283,5.671428571428572,23191685.285714287
Overnight Films,906.5,5.8,23168030.0
Amazon Studios,740.25,6.824999999999999,23132348.75
Filmtribe,1297.0,7.7,23057115.0
Luxembourg Film Fund,81.0,4.2,22977915.0
"Carousel Picture Company, The",81.0,4.2,22977915.0
Domino 17521,450.0,6.0,22944502.0
Farah Films & Management,211.0,5.5,22942221.0
Parts and Labor,912.0,6.55,22878435.5
Tooley Productions,355.0,6.2,22852638.0
Hammer Film Productions,432.6666666666667,5.6000000000000005,22827267.666666668
Fake Empire,347.0,6.1,22747641.0
Everest Entertainment,1308.0,6.8999999999999995,22645001.666666668
Front Street Productions,592.0,5.8,22484003.5
Sea Breeze Productions Inc.,92.0,5.7,22433915.0
Greenestreet Films,325.3333333333333,5.133333333333334,22398940.0
A Bigger Boat,450.0,5.699999999999999,22393052.5
Treehouse Pictures,529.5,6.324999999999999,22303511.75
Sunlight Productions,340.0,7.1,22222308.0
Night and Day Pictures,132.0,6.6,22179430.0
Cinerenta Medienbeteiligungs KG,321.5,5.699999999999999,22095598.5
Muse Productions,1248.6666666666667,6.0,22055667.0
Varsity Pictures,381.0,6.0,22044277.0
Blue Star Pictures,222.0,5.266666666666667,21877294.0
2929 Productions,296.8,6.09,21824724.5
Millenium Films,421.0,5.7,21819348.0
Sneak Preview Entertainment,40.0,5.7,21409028.0
Pointe Studios,40.0,5.7,21409028.0
JTP Films,259.0,3.0,21400000.0
Battlefield Productions,259.0,3.0,21400000.0
Rogue,252.5,5.7,21341297.5
Tonna Oy,339.0,6.3,21148829.0
Mindhunters Productie BV,339.0,6.3,21148829.0
Avenue Pictures Productions,339.0,6.3,21148829.0
Outlaw Victoria Productions Inc.,339.0,6.3,21148829.0
Mindhunters (UK) Limited,339.0,6.3,21148829.0
Court 13 Pictures,411.0,6.8,21107746.0
Cinereach,411.0,6.8,21107746.0
Lucky Monkey Pictures,207.0,6.5,21077884.0
Optional Pictures,282.0,5.7,21009180.0
Aldrich Group,282.0,5.7,21009180.0
Blue Sea Productions,673.0,6.5,20796847.0
John Wells Productions,295.3333333333333,5.666666666666667,20634202.666666668
Punch 21 Productions,107.0,5.4,20627372.0
Big Beach Films,463.125,6.675,20627131.75
Manitoba Film and Video Production Tax Credit,272.3333333333333,5.966666666666666,20437619.333333332
Monolith Films,462.0,6.8,20348249.0
On the Road,462.0,6.8,20348249.0
Exclusive Films,462.0,6.8,20348249.0
National Geographic Films,462.0,6.8,20348249.0
Point Blank Productions,462.0,6.8,20348249.0
Polish Film Institute,462.0,6.8,20348249.0
High Sierra Carpeting,72.0,5.6,20342161.0
Comedy Central Films,72.0,5.6,20342161.0
Mediastream Dritte Film,202.0,6.1,20298207.0
Axon Films,305.0,6.3,20211394.0
Number 9 Films,657.0,6.699999999999999,20180686.0
Mirabai Films,50.0,6.8,20138836.0
Asymmetrical Productions,1517.0,7.7,20117339.0
Les Films Alain Sarde,1517.0,7.7,20117339.0
Babbo Inc.,1517.0,7.7,20117339.0
The Picture Factory,1517.0,7.7,20117339.0
Pure Flix Entertainment,182.0,5.7,20109353.5
Arte France Cinéma,242.5,7.2,20096834.0
Hwy61,516.0,6.433333333333333,20041630.0
Likely Story,599.25,6.2625,19960910.625
MHF Erste Academy Film GmbH & Co. Produktions KG,99.0,4.3,19924033.0
SuperMega,99.0,4.3,19924033.0
Paramount Classics,173.33333333333334,6.3,19849768.333333332
Banques Populaire Image 7,290.0,7.5,19777647.0
C.R.R.A.V. Nord Pas de Calais,290.0,7.5,19777647.0
Région Nord-Pas-de-Calais,290.0,7.5,19777647.0
CinéCinéma,290.0,7.5,19777647.0
Inferno International,601.0,5.7,19701164.0
Leverage Communications,601.0,5.7,19701164.0
Lions Gate Family Entertainment,76.5,3.8,19686853.0
Stoney Lake Entertainment,396.0,3.7,19682924.0
Antidote Films (I),433.5,6.55,19653446.5
Untitled Entertainment,531.0,6.7,19504039.0
Fabula,561.5,6.25,19431558.5
Outerbanks Entertainment,168.0,5.1,19294901.0
AE Electra Productions,71.0,5.4,19258519.0
Avalon Pictures,71.0,5.4,19258519.0
Dark Trick Films,853.0,6.6,19152480.0
Versus Entertainment,853.0,6.6,19152480.0
Pathé Distribution,1205.0,5.3,19145732.0
Miracle Pictures,419.0,6.55,19054565.0
Kalis Productions GmbH & Co. Zweite KG,166.5,5.9,18956592.5
Starbucks Entertainment,85.0,6.7,18948425.0
Cinema Gypsy Productions,85.0,6.7,18948425.0
Revolution Films,97.0,6.7,18928871.0
Milagro Films,106.0,3.2,18902015.0
Filmyard Underwaterdeco,106.0,3.2,18902015.0
DoRo Fiction Film,106.0,3.2,18902015.0
Nicholas Sparks Productions,527.0,6.7,18730891.0
Twentieth Century Fox Television,81.0,6.9,18663238.0
Ryan Murphy Productions,81.0,6.9,18663238.0
Unfinished Films,165.0,6.7,18618284.0
Weinstock Productions,194.0,6.0,18599102.0
"Moving Pictures, DPI",194.0,6.0,18599102.0
Gross Entertainment,194.0,6.0,18599102.0
Mr. Mudd Production,1341.0,7.0,18551468.0
Hollywood Pictures,109.66666666666667,5.566666666666666,18515682.333333332
Route One Entertainment,363.5,6.050000000000001,18469809.0
Groundswell Productions,231.0,6.271428571428572,18362875.285714287
IamOTHER Entertainment,698.0,7.2,17986781.0
Forest Whitaker's Significant Productions,698.0,7.2,17986781.0
Benaroya Pictures,388.0,5.62,17931661.4
Krasnoff Foster Productions,199.0,6.55,17896823.5
Travelling Picture Show Company,253.0,5.1,17834867.0
Flyboys Films,274.0,6.3,17800000.0
Rifkin-Eberts,200.0,5.7,17741298.0
Les Productions de la Guéville,216.0,7.2,17709155.0
The Bureau,216.0,7.2,17709155.0
Media Pro Pictures,216.0,7.2,17709155.0
Nord-Ouest Productions,216.0,7.2,17709155.0
Warner Independent Pictures (WIP),393.125,6.8374999999999995,17588585.0
Land Films Inc.,163.0,5.8,17500000.0
Blossom Films,611.0,6.0,17425000.0
10th Hole Productions,297.5,5.65,17414835.0
20th Century Fox Home Entertainment,223.0,5.7,17280326.0
Yuk Films,369.0,5.9,17273593.0
Assemblage Entertainment,124.0,4.1,17062499.0
Splash Entertainment,124.0,4.1,17062499.0
Telegael,124.0,4.1,17062499.0
Earthship Productions,39.0,7.1,17040871.0
Metal Productions Inc.,194.0,6.0,16991902.0
Robert Lawrence Productions,194.0,6.0,16991902.0
Maysville Pictures,194.0,6.0,16991902.0
Brass Hat Films,303.0,6.4,16974459.0
Bisgrove Entertainment,202.0,7.0,16942795.0
Ufland,98.0,6.6,16929123.0
26 Films,115.75,5.9,16922475.75
Galavis Film,277.0,4.8,16863583.0
Picture Machine,277.0,4.8,16863583.0
"Fria Luz Del Dia, A.I.E.",277.0,4.8,16863583.0
Hungry Eye Lowland Pictures B.V.,183.0,6.1,16856124.0
Flan de Coco Films,183.0,6.1,16856124.0
Silverwood Films,796.6666666666666,6.733333333333333,16787158.666666668
Linson Entertainment,196.5,5.875,16723286.75
Signature Pictures,150.4,5.0200000000000005,16703575.2
Nimbus Film Productions,78.0,5.0,16702864.0
Splendid Productions,78.0,5.0,16702864.0
Vincent Pictures,366.0,6.7,16633035.0
Rye Road Productions,366.0,6.7,16633035.0
Babe Ruthless Productions,366.0,6.7,16633035.0
Shade Pictures,911.0,6.9,16566240.0
Cottage Industries,911.0,6.9,16566240.0
Chrysler Corporation,911.0,6.9,16566240.0
Maguire Entertainment,197.0,5.85,16442496.0
Artisan Entertainment,746.4,5.7,16415996.6
Panorama Media,662.0,5.5,16374328.0
QC Entertainment,662.0,5.5,16374328.0
First Foot Films,239.0,5.75,16284589.0
Mimran Schur Pictures,746.0,6.45,16268416.5
Back Lot Pictures,256.0,6.5,16174377.0
RabbitBandini Productions,824.0,5.9,16170642.0
Detour Film Production,734.0,7.6,15992615.0
Fox Atomic,309.2,5.36,15869944.6
Phantom Four,181.0,6.4,15861566.0
Tiny Giant Entertainment,181.0,6.4,15861566.0
Davis-Panzer Productions,107.0,4.4,15843608.0
Octagon Films,279.0,6.5,15783613.5
Iron Fists,369.0,5.2,15608545.0
Fear of God Films,439.0,6.8,15520023.0
Alive Productions,15.0,4.0,15500000.0
Amicus Entertainment,15.0,4.0,15500000.0
Neverland Films,43.0,5.4,15427192.0
Bece Canada Productions,204.0,5.2,15345201.0
Muse Entertainment Enterprises,852.0,6.8,15304890.0
Fuzzy Bunny Films (I),107.0,6.8,15250000.0
Tokyo FM Broadcasting Co.,107.0,6.8,15250000.0
Office Kitano,107.0,6.8,15250000.0
Bandai Visual Company,107.0,6.8,15250000.0
Recorded Picture Company (RPC),107.0,6.8,15250000.0
Little Brother Inc.,107.0,6.8,15250000.0
NALA Films,239.0,6.15,15196653.5
Sweetpea Entertainment,159.0,3.9,15185241.0
Demarest Films,519.4285714285714,5.828571428571428,15079561.57142857
Quick Draw Productions,642.0,5.3,15008161.0
Cineblue Internationale Filmproduktionsgesellschaft,204.0,5.2,15007991.0
City Productions,204.0,5.2,15007991.0
Traverse Media,27.0,4.4,15000000.0
Miscellaneous Entertainment,27.0,4.4,15000000.0
PalmStar Entertainment,27.0,4.4,15000000.0
ChickFlick Productions,221.0,6.0,14867514.0
Brucks Entertainment,526.0,6.2,14860766.0
Darko Entertainment,484.6,5.6,14851386.0
Screenland Pictures,109.0,4.9,14828081.0
Standard Film Company,243.0,6.9,14821658.0
Jesse Films Inc.,792.0,7.0,14711793.0
Campbell Grobman Films,566.0,5.8,14708696.0
Criminal Productions,566.0,5.8,14708696.0
Two Flints,1894.0,6.6,14674076.0
Northern Lights Films,1894.0,6.6,14674076.0
Baumgarten Management and Productions (BMP),254.66666666666666,5.6000000000000005,14635041.333333334
Homegrown Pictures,139.0,7.0,14618727.0
Black Entertainment Television (BET),139.0,7.0,14618727.0
Relativity Sports,139.0,7.0,14618727.0
Undisputed Cinema,139.0,7.0,14618727.0
Detour Filmproduction,703.8,7.0,14576466.4
Haven Entertainment,156.0,6.5,14444999.0
Primate Pictures,225.0,5.5,14400000.0
Kim and Jim Productions,225.0,5.5,14400000.0
Versus Pictures,780.0,6.2,14333790.0
Broken Lizard Industries,215.66666666666666,5.833333333333333,14224662.0
Senator Film Produktion,243.75,6.4,14221546.75
Fine Line Features,177.0,6.3999999999999995,14217117.666666666
ApolloMedia Distribution,81.0,4.9,14203531.4
Sony Pictures Home Entertainment,183.5,6.800000000000001,14200358.0
Smokewood Entertainment,14.0,5.1,14166853.0
3 in the Box,250.0,3.1,14109284.0
Amazon Prime Instant Video,387.5,5.75,14020942.5
Blinder Films,171.0,6.4,14016568.0
Westerly Films,171.0,6.4,14016568.0
Revolver Amsterdam,171.0,6.4,14016568.0
Chic Films,171.0,6.4,14016568.0
Storm King Productions,299.0,4.8,14010832.0
Animationwerks,299.0,4.8,14010832.0
Fábrica de Cine,550.5,6.4,13975008.5
Bliss Media,737.0,6.5,13960394.0
Jackie Productions (II),737.0,6.5,13960394.0
Endemol Shine Studios,737.0,6.5,13960394.0
Propaganda Films,281.6666666666667,6.3999999999999995,13926702.666666666
Silvatar Media,365.0,4.6,13865435.0
Winter's Bone Productions,575.0,6.8,13831503.0
Film 360,358.0,5.6,13785015.0
E Stars Films,358.0,5.6,13785015.0
Faliro House Productions,714.3333333333334,6.833333333333333,13784511.0
SNL Studios,35.0,5.7,13700000.0
Institut Català de les Empreses Culturals (ICEC),397.0,5.5,13644292.0
Prone Gunman,397.0,5.5,13644292.0
Prone Gunman A.I.E.,397.0,5.5,13644292.0
Filmwave Pictures,669.0,8.0,13624522.0
Cosmo-Films,669.0,8.0,13624522.0
